trial_id,arm_mode,joint_left_shoulder_pitch_target,joint_left_shoulder_roll_target,joint_left_shoulder_yaw_target,joint_left_elbow_target,joint_left_wrist_roll_target,joint_left_wrist_pitch_target,joint_left_wrist_yaw_target,joint_right_shoulder_pitch_target,joint_right_shoulder_roll_target,joint_right_shoulder_yaw_target,joint_right_elbow_target,joint_right_wrist_roll_target,joint_right_wrist_pitch_target,joint_right_wrist_yaw_target,joint_left_shoulder_pitch_kp,joint_left_shoulder_roll_kp,joint_left_shoulder_yaw_kp,joint_left_elbow_kp,joint_left_wrist_roll_kp,joint_left_wrist_pitch_kp,joint_left_wrist_yaw_kp,joint_right_shoulder_pitch_kp,joint_right_shoulder_roll_kp,joint_right_shoulder_yaw_kp,joint_right_elbow_kp,joint_right_wrist_roll_kp,joint_right_wrist_pitch_kp,joint_right_wrist_yaw_kp,joint_left_shoulder_pitch_kd,joint_left_shoulder_roll_kd,joint_left_shoulder_yaw_kd,joint_left_elbow_kd,joint_left_wrist_roll_kd,joint_left_wrist_pitch_kd,joint_left_wrist_yaw_kd,joint_right_shoulder_pitch_kd,joint_right_shoulder_roll_kd,joint_right_shoulder_yaw_kd,joint_right_elbow_kd,joint_right_wrist_roll_kd,joint_right_wrist_pitch_kd,joint_right_wrist_yaw_kd,joint_left_shoulder_pitch_kp_multiplier,joint_left_shoulder_roll_kp_multiplier,joint_left_shoulder_yaw_kp_multiplier,joint_left_elbow_kp_multiplier,joint_left_wrist_roll_kp_multiplier,joint_left_wrist_pitch_kp_multiplier,joint_left_wrist_yaw_kp_multiplier,joint_right_shoulder_pitch_kp_multiplier,joint_right_shoulder_roll_kp_multiplier,joint_right_shoulder_yaw_kp_multiplier,joint_right_elbow_kp_multiplier,joint_right_wrist_roll_kp_multiplier,joint_right_wrist_pitch_kp_multiplier,joint_right_wrist_yaw_kp_multiplier,joint_left_shoulder_pitch_kd_multiplier,joint_left_shoulder_roll_kd_multiplier,joint_left_shoulder_yaw_kd_multiplier,joint_left_elbow_kd_multiplier,joint_left_wrist_roll_kd_multiplier,joint_left_wrist_pitch_kd_multiplier,joint_left_wrist_yaw_kd_multiplier,joint_right_shoulder_pitch_kd_multiplier,joint_right_shoulder_roll_kd_multiplier,joint_right_shoulder_yaw_kd_multiplier,joint_right_elbow_kd_multiplier,joint_right_wrist_roll_kd_multiplier,joint_right_wrist_pitch_kd_multiplier,joint_right_wrist_yaw_kd_multiplier,fell,time_to_fall,max_com_deviation_xy,final_base_height,max_roll_deg,max_pitch_deg
108,left_only,0.318059,2.899520,1.639971,3.147981,1.335120,0.325766,0.844211,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,36.9080,39.0541,21.5202,14.6281,11.3829,10.1494,13.5104,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,7.4509,10.5578,5.1974,5.8475,2.2468,3.6289,3.7708,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.2303,1.3018,1.4347,0.9752,1.1383,1.0149,1.3510,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9314,1.3197,1.2994,1.4619,0.7489,1.2096,1.2569,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.3560,0.859962,0.096668,179.8620,86.8771
109,left_only,1.269872,3.048091,0.591892,1.441903,-2.046402,0.439341,-0.622256,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,36.7421,38.8738,14.1182,10.6679,6.8896,13.5650,10.1076,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,4.7211,9.7362,3.0007,5.5056,2.4287,2.1008,1.7546,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.2247,1.2958,0.9412,0.7112,0.6890,1.3565,1.0108,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5901,1.2170,0.7502,1.3764,0.8096,0.7003,0.5849,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.3140,0.808593,0.099556,179.8772,86.1964
110,both,-0.730688,1.323788,1.599940,0.968809,-1.029620,-0.220469,-0.563507,1.230164,-2.776003,2.592960,0.400177,-2.240872,-0.232461,-1.121627,38.7009,30.3766,12.5548,17.4307,11.3065,14.3987,14.6126,43.8550,17.5492,20.0417,21.4947,7.2619,10.2481,14.2786,9.4455,10.5425,5.1697,3.9652,3.6134,1.7348,3.7741,11.6818,5.0231,3.3960,4.7926,2.1647,2.4743,1.5699,1.2900,1.0126,0.8370,1.1620,1.1306,1.4399,1.4613,1.4618,0.5850,1.3361,1.4330,0.7262,1.0248,1.4279,1.1807,1.3178,1.2924,0.9913,1.2045,0.5783,1.2580,1.4602,0.6279,0.8490,1.1981,0.7216,0.8248,0.5233,True,1.1820,0.894409,0.072724,172.5762,89.9885
111,left_only,-2.416913,1.745606,1.043021,1.730006,1.473356,-0.078365,-0.575334,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,15.4674,21.1989,12.1858,10.1731,5.2014,6.5745,11.6610,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,9.0367,11.4855,5.1927,4.2710,1.9127,3.1922,1.6848,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.5156,0.7066,0.8124,0.6782,0.5201,0.6574,1.1661,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1296,1.4357,1.2982,1.0678,0.6376,1.0641,0.5616,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.5080,0.851090,0.111828,179.7855,85.0606
112,both,-1.110532,1.095178,-0.234296,0.205681,0.940383,0.315374,0.682033,-0.183288,-1.365057,-2.833753,2.035717,0.389102,-0.212065,-0.437281,43.0682,33.7309,14.6387,16.8138,9.1374,9.7018,7.9031,34.5788,33.2439,21.8865,15.1252,12.3232,12.0545,7.3627,7.5188,9.4847,2.1598,5.1801,2.3489,3.5477,3.4282,6.2664,7.3921,3.1108,3.4670,2.6729,3.3116,2.1597,1.4356,1.1244,0.9759,1.1209,0.9137,0.9702,0.7903,1.1526,1.1081,1.4591,1.0083,1.2323,1.2054,0.7363,0.9399,1.1856,0.5399,1.2950,0.7830,1.1826,1.1427,0.7833,0.9240,0.7777,0.8667,0.8910,1.1039,0.7199,True,3.8840,0.889433,0.446442,74.8912,68.6898
113,left_only,0.648215,1.273888,1.344404,-0.613643,-0.302999,-0.436397,0.446811,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,25.3113,43.4776,12.3619,15.9571,7.5739,11.2011,9.6704,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,6.9650,5.6295,2.4461,2.4795,4.4971,2.7369,1.5058,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.8437,1.4493,0.8241,1.0638,0.7574,1.1201,0.9670,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8706,0.7037,0.6115,0.6199,1.4990,0.9123,0.5019,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,False,,0.059655,1.000907,10.9782,15.7099
114,both,1.348295,-0.304476,-0.286617,2.013182,2.258092,0.196920,-0.092391,1.449622,-3.251373,2.585679,2.557987,2.600637,-0.226836,-0.908156,34.8995,30.4758,15.3475,21.3693,11.2008,8.1106,9.0007,35.0548,39.3872,20.7185,15.7052,13.1989,10.1131,9.7453,5.0680,5.5385,2.5734,5.2412,3.6146,3.0910,2.6231,10.9235,7.0910,3.5837,3.2196,3.0561,3.1346,3.4814,1.1633,1.0159,1.0232,1.4246,1.1201,0.8111,0.9001,1.1685,1.3129,1.3812,1.0470,1.3199,1.0113,0.9745,0.6335,0.6923,0.6434,1.3103,1.2049,1.0303,0.8744,1.3654,0.8864,0.8959,0.8049,1.0187,1.0448,1.1605,True,1.3340,1.014153,0.097206,179.4555,86.8013
115,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-1.112334,-2.576575,1.904995,0.478984,2.566154,-0.270698,0.152546,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,31.0985,39.8594,9.5828,21.1491,10.3143,10.8611,10.1017,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,4.2882,7.9767,3.0542,3.3708,3.4473,2.9931,1.7797,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0366,1.3286,0.6389,1.4099,1.0314,1.0861,1.0102,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5360,0.9971,0.7635,0.8427,1.1491,0.9977,0.5932,False,,0.103498,0.997361,9.8537,13.9096
116,left_only,-2.795976,0.321786,-1.577681,1.562282,-1.985789,0.353090,-0.737208,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,17.7339,41.2724,11.9299,13.8813,14.5903,14.4437,12.1492,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,4.5515,8.7467,5.9563,5.7877,1.8180,2.6879,2.4466,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.5911,1.3757,0.7953,0.9254,1.4590,1.4444,1.2149,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5689,1.0933,1.4891,1.4469,0.6060,0.8960,0.8155,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,False,,0.127697,1.001176,12.0221,15.2117
117,both,-2.528981,2.246338,-1.107280,0.474296,-2.489533,-0.001880,-0.868254,-1.104854,-2.858166,2.398329,-0.351222,0.256070,-0.280294,-1.076041,21.0693,16.6432,9.5910,14.9023,11.5182,5.8734,9.4102,44.8880,44.3886,13.8463,8.7102,8.2357,7.3771,5.1413,8.6500,5.8738,3.4883,2.2873,2.1604,2.9003,4.4713,4.7619,7.6255,3.3586,2.7214,3.6483,2.5713,4.0556,0.7023,0.5548,0.6394,0.9935,1.1518,0.5873,0.9410,1.4963,1.4796,0.9231,0.5807,0.8236,0.7377,0.5141,1.0812,0.7342,0.8721,0.5718,0.7201,0.9668,1.4904,0.5952,0.9532,0.8397,0.6804,1.2161,0.8571,1.3519,True,1.5420,0.872908,0.230084,136.0382,74.0005
118,both,-2.004998,1.655127,-1.615931,1.095592,-2.131793,-0.313040,0.285047,-1.897568,-2.748452,2.261786,-0.772397,0.505253,0.044644,-0.633453,28.5832,17.6321,18.3191,10.8255,6.9339,8.1488,14.0237,25.6518,34.2113,15.6921,9.3603,8.9273,8.1333,13.4683,10.3717,11.5751,4.6078,4.6517,2.9401,4.2156,3.0326,7.0307,10.5724,3.7696,5.0140,1.9058,4.2740,2.9417,0.9528,0.5877,1.2213,0.7217,0.6934,0.8149,1.4024,0.8551,1.1404,1.0461,0.6240,0.8927,0.8133,1.3468,1.2965,1.4469,1.1520,1.1629,0.9800,1.4052,1.0109,0.8788,1.3216,0.9424,1.2535,0.6353,1.4247,0.9806,True,1.7260,0.845206,0.193807,140.0223,73.0533
119,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-1.916350,-2.487169,-1.507012,0.564571,1.382913,0.415883,0.429355,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,31.4150,28.4579,19.9229,20.2449,7.9304,14.5342,8.9512,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,10.4006,11.7346,4.8146,2.6462,3.2584,1.8563,3.8674,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0472,0.9486,1.3282,1.3497,0.7930,1.4534,0.8951,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3001,1.4668,1.2037,0.6616,1.0861,0.6188,1.2891,False,,0.103366,0.996223,9.8248,17.3737
120,left_only,-1.815006,2.247912,2.500208,-0.202429,-0.747139,0.136085,-0.204067,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,20.2446,15.8721,13.5990,17.2381,10.7398,6.5624,9.5069,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,6.9558,6.1936,4.9171,3.2386,3.1204,4.2697,3.1178,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.6748,0.5291,0.9066,1.1492,1.0740,0.6562,0.9507,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8695,0.7742,1.2293,0.8097,1.0401,1.4232,1.0393,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.7980,0.893667,0.106679,179.9310,84.3845
121,both,-0.233822,-0.103130,-1.649979,-0.533072,1.395323,0.310727,-0.796404,-2.107230,-2.178277,0.341410,1.618018,1.205703,0.374803,-0.520598,34.7628,31.7917,12.0876,21.1112,5.9548,12.1200,12.2787,23.0363,32.6852,20.4778,12.2698,9.8355,14.5104,12.9821,11.3226,8.1486,3.2865,5.3110,3.8124,3.0009,3.8036,11.0963,7.0820,5.9860,2.6103,3.0563,2.9378,3.8953,1.1588,1.0597,0.8058,1.4074,0.5955,1.2120,1.2279,0.7679,1.0895,1.3652,0.8180,0.9836,1.4510,1.2982,1.4153,1.0186,0.8216,1.3277,1.2708,1.0003,1.2679,1.3870,0.8852,1.4965,0.6526,1.0188,0.9793,1.2984,False,,0.519304,0.907332,18.9601,16.9600
122,left_only,1.139590,2.383707,0.894048,0.815283,-0.070523,0.008603,-1.218264,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,30.0914,40.6791,18.1391,19.4356,8.9049,10.2897,5.3348,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,7.0640,7.7953,3.0208,2.1250,3.5712,2.8053,2.7470,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.0030,1.3560,1.2093,1.2957,0.8905,1.0290,0.5335,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8830,0.9744,0.7552,0.5312,1.1904,0.9351,0.9157,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.3820,0.842830,0.113145,179.9499,85.0183
123,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-1.962562,-1.367001,-0.526388,1.007556,0.595819,-0.456650,1.035548,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,17.1326,28.5277,10.6106,15.3567,7.8023,13.6001,8.9636,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,9.1100,5.9910,2.0776,3.6166,3.1095,2.8786,4.3860,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5711,0.9509,0.7074,1.0238,0.7802,1.3600,0.8964,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1388,0.7489,0.5194,0.9042,1.0365,0.9595,1.4620,True,2.6360,1.102785,0.078564,85.7769,88.9043
124,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,0.189213,0.363632,-1.337009,2.308790,0.450017,0.103378,1.234067,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,34.6196,41.9645,18.3863,9.4108,11.9942,9.8432,14.1880,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,10.4547,4.8331,2.5357,2.2784,2.9797,1.7423,3.6710,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1540,1.3988,1.2258,0.6274,1.1994,0.9843,1.4188,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3068,0.6041,0.6339,0.5696,0.9932,0.5808,1.2237,False,,0.053463,0.992957,10.4860,16.3894
125,left_only,-0.538391,2.779645,-1.073558,1.194052,-2.333317,0.355764,-0.825487,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,18.0709,21.1515,19.5935,9.0872,11.1443,12.4618,12.5108,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,5.5205,4.4930,3.7952,2.8099,3.5978,2.5701,2.8481,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.6024,0.7051,1.3062,0.6058,1.1144,1.2462,1.2511,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6901,0.5616,0.9488,0.7025,1.1993,0.8567,0.9494,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.3400,0.882079,0.100494,179.8258,85.1556
126,left_only,-2.605486,1.765340,-1.608078,1.854211,-2.600068,0.440203,0.468699,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,20.4519,15.4228,12.5169,9.7922,7.1841,13.7275,11.0320,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,5.4117,8.4533,3.0231,5.9048,1.5983,3.6970,3.8190,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.6817,0.5141,0.8345,0.6528,0.7184,1.3728,1.1032,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6765,1.0567,0.7558,1.4762,0.5328,1.2323,1.2730,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,True,1.5840,0.830170,0.122788,179.8806,83.7447
127,both,-2.823663,0.269666,-0.480981,2.635479,0.083120,0.143659,0.718853,0.760458,-1.599644,-0.125143,2.015364,-1.233148,0.327903,-1.217201,20.8731,39.0060,12.6039,9.7475,6.8675,10.3076,13.4618,23.4941,39.5084,17.7880,15.1773,9.2292,13.1550,12.9308,4.5652,4.2438,3.8607,5.8247,2.3370,4.3775,4.1630,10.0555,11.9860,3.9140,5.2277,4.0874,2.1348,1.6262,0.6958,1.3002,0.8403,0.6498,0.6868,1.0308,1.3462,0.7831,1.3169,1.1859,1.0118,0.9229,1.3155,1.2931,0.5707,0.5305,0.9652,1.4562,0.7790,1.4592,1.3877,1.2569,1.4983,0.9785,1.3069,1.3625,0.7116,0.5421,True,1.2480,0.859860,0.077289,156.5555,86.3424
128,both,-1.233635,2.858465,-1.020784,1.941042,-2.967675,-0.133788,0.293412,-2.528844,-0.010826,-2.123927,2.807447,-1.503598,0.457208,0.266062,17.5303,16.9583,8.6238,16.3484,13.0958,9.0296,9.4484,15.3665,18.7688,15.8027,12.6639,14.3998,11.2745,10.2036,8.7143,8.2643,4.7522,3.8871,3.6416,4.4919,2.5509,10.3843,6.0687,5.2790,2.0122,3.3590,4.3043,3.8636,0.5843,0.5653,0.5749,1.0899,1.3096,0.9030,0.9448,0.5122,0.6256,1.0535,0.8443,1.4400,1.1274,1.0204,1.0893,1.0330,1.1881,0.9718,1.2139,1.4973,0.8503,1.2980,0.7586,1.3197,0.5031,1.1197,1.4348,1.2879,True,2.1620,1.207203,0.170941,65.2585,75.5188
129,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,0.880617,-1.899511,1.663435,1.324935,0.812792,-0.408003,-0.758059,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,31.5289,16.7640,18.6217,20.1009,14.2036,6.0177,14.3972,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,4.5410,7.7924,5.3610,2.2812,1.5547,1.5748,3.0338,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0510,0.5588,1.2414,1.3401,1.4204,0.6018,1.4397,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5676,0.9741,1.3403,0.5703,0.5182,0.5249,1.0113,True,1.3800,0.868184,0.075723,179.9000,89.8444
130,both,0.682621,0.101673,-1.953460,1.398099,-1.660457,0.212948,1.142074,0.468017,-0.084277,-0.063947,2.487479,-1.696478,-0.399278,0.396121,16.5586,41.7744,17.8733,21.7830,8.1389,9.8616,12.4169,32.6631,19.3987,13.9795,11.7601,6.1883,10.1204,6.6563,5.9422,8.3348,4.6379,5.9152,3.7341,1.8544,2.9260,8.7243,5.3576,4.8944,2.7810,4.1889,1.5786,3.0660,0.5520,1.3925,1.1916,1.4522,0.8139,0.9862,1.2417,1.0888,0.6466,0.9320,0.7840,0.6188,1.0120,0.6656,0.7428,1.0418,1.1595,1.4788,1.2447,0.6181,0.9753,1.0905,0.6697,1.2236,0.6952,1.3963,0.5262,1.0220,True,1.3320,0.758456,0.084832,179.8520,87.7470
131,right_only,0.000000,0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,-1.632307,-2.549211,-0.336012,2.527541,2.521997,-0.181995,-0.878221,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,36.6042,32.4600,10.5152,18.9044,10.1893,11.5340,8.5934,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,7.5128,5.4427,5.0261,2.6280,3.8349,3.8940,3.7398,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2201,1.0820,0.7010,1.2603,1.0189,1.1534,0.8593,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9391,0.6803,1.2565,0.6570,1.2783,1.2980,1.2466,True,1.8040,1.270124,0.089044,96.3565,78.4442
132,left_only,-3.048519,0.652444,-0.004525,1.509598,2.284719,-0.115064,0.952559,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,19.9029,26.1384,8.2842,18.6373,6.5065,7.5702,12.7523,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,8.2777,4.1118,2.0089,4.0426,2.4149,2.0409,3.3408,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.6634,0.8713,0.5523,1.2425,0.6507,0.7570,1.2752,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0347,0.5140,0.5022,1.0107,0.8050,0.6803,1.1136,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,False,,0.104571,0.995045,11.5777,17.0175
133,both,-2.064064,1.858543,-0.509562,-0.178738,-2.214517,-0.243404,-1.194226,-1.688722,0.009389,1.703823,0.586376,0.566802,0.062309,0.834993,22.0887,23.8916,12.0268,8.1131,8.1469,13.7791,14.1199,44.2099,34.6021,17.4068,15.4197,8.3427,6.4898,10.8406,4.8771,7.6645,3.5254,3.9574,3.1642,1.5608,4.0267,4.3595,10.5960,3.6836,3.6590,2.4815,4.4081,2.0248,0.7363,0.7964,0.8018,0.5409,0.8147,1.3779,1.4120,1.4737,1.1534,1.1605,1.0280,0.8343,0.6490,1.0841,0.6096,0.9581,0.8813,0.9894,1.0547,0.5203,1.3422,0.5449,1.3245,0.9209,0.9148,0.8272,1.4694,0.6749,True,2.6400,1.077594,0.164451,95.8667,73.9025
134,left_only,-2.427340,0.245709,1.073851,3.146528,-1.653663,0.375196,-0.562314,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,34.4370,16.2150,14.9348,17.3186,10.3632,7.3784,13.2850,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,11.7611,7.6736,4.5437,5.1617,2.2245,4.0934,2.3406,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,1.1479,0.5405,0.9957,1.1546,1.0363,0.7378,1.3285,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4701,0.9592,1.1359,1.2904,0.7415,1.3645,0.7802,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,False,,0.088839,0.995424,12.1587,16.9001
135,left_only,0.514163,0.043735,-1.024848,1.253850,0.013551,0.324149,1.260163,0.000000,-0.200000,0.000000,0.400000,0.000000,0.000000,0.000000,18.2163,23.1416,12.8640,14.6838,9.9391,13.5620,12.7056,30.0000,30.0000,15.0000,15.0000,10.0000,10.0000,10.0000,4.1508,7.6402,4.4723,3.8416,1.8919,2.6924,2.7350,8.0000,8.0000,4.0000,4.0000,3.0000,3.0000,3.0000,0.6072,0.7714,0.8576,0.9789,0.9939,1.3562,1.2706,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5189,0.9550,1.1181,0.9604,0.6306,0.8975,0.9117,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,False,,0.078196,1.001506,9.2088,20.8673
136,both,-2.255858,2.478841,-0.837658,1.482518,-0.039394,0.349120,-0.960082,-2.601821,-2.264792,-0.565011,0.282980,1.645958,-0.235629,-1.054672,27.4140,38.2014,20.2584,18.5002,10.5789,12.2419,11.8139,17.7017,34.9865,20.4853,9.6215,8.6611,5.4867,5.2963,5.8749,8.4061,5.0824,3.2685,3.4619,2.9444,3.0095,11.9173,7.9478,3.4221,3.0995,4.4400,2.2568,3.6771,0.9138,1.2734,1.3506,1.2333,1.0579,1.2242,1.1814,0.5901,1.1662,1.3657,0.6414,0.8661,0.5487,0.5296,0.7344,1.0508,1.2706,0.8171,1.1540,0.9815,1.0032,1.4897,0.9935,0.8555,0.7749,1.4800,0.7523,1.2257,False,,0.079978,0.997535,10.4163,17.2560
137,both,-1.803499,-0.113550,1.214178,-0.943265,0.882311,-0.230902,0.625105,0.485523,-0.662875,-2.871179,1.956432,2.953239,-0.238072,-0.573434,39.4058,19.8119,17.4088,18.8254,5.3716,10.5376,10.7588,17.3721,29.6769,8.6300,17.6686,12.9060,13.4986,14.8126,6.4275,11.0108,2.6510,3.4568,4.0460,2.0719,3.9641,9.3761,10.1525,4.0230,5.6509,3.4313,4.1507,2.2064,1.3135,0.6604,1.1606,1.2550,0.5372,1.0538,1.0759,0.5791,0.9892,0.5753,1.1779,1.2906,1.3499,1.4813,0.8034,1.3763,0.6627,0.8642,1.3487,0.6906,1.3214,1.1720,1.2691,1.0058,1.4127,1.1438,1.3836,0.7355,True,1.8040,1.214300,0.149688,99.7959,60.0318
138,both,-0.800365,2.378716,-1.510568,-0.077167,2.623526,-0.060485,-0.808189,-1.578805,-1.897918,0.522893,2.862051,2.932759,0.140321,0.507803,24.6549,40.7148,10.7670,9.0957,14.7326,13.6414,8.0365,30.3656,21.4607,21.5792,17.0789,13.9960,6.0927,11.2285,9.4014,7.7361,3.2925,3.1471,1.9081,3.1480,2.8398,10.7957,6.6474,2.7806,3.0601,2.3188,2.8416,2.4779,0.8218,1.3572,0.7178,0.6064,1.4733,1.3641,0.8036,1.0122,0.7154,1.4386,1.1386,1.3996,0.6093,1.1229,1.1752,0.9670,0.8231,0.7868,0.6360,1.0493,0.9466,1.3495,0.8309,0.6951,0.7650,0.7729,0.9472,0.8260,True,1.2820,0.915173,0.072721,179.9910,89.4423
139,both,-1.862299,2.071377,-2.359307,0.455702,0.962971,-0.299839,-0.708843,-2.194860,-3.396499,-0.323737,-0.789100,-1.177867,0.457693,1.062726,21.4523,24.3001,14.4556,20.1662,13.0265,6.2624,6.2445,42.4930,28.6431,8.7462,16.1888,9.0852,13.1090,8.4034,7.3339,10.9608,5.5283,2.4295,3.2229,1.9670,3.5584,10.9992,6.1896,2.6301,3.2259,1.6047,2.3437,3.4804,0.7151,0.8100,0.9637,1.3444,1.3026,0.6262,0.6244,1.4164,0.9548,0.5831,1.0793,0.9085,1.3109,0.8403,0.9167,1.3701,1.3821,0.6074,1.0743,0.6557,1.1861,1.3749,0.7737,0.6575,0.8065,0.5349,0.7812,1.1601,True,1.3980,0.904680,0.216496,134.4839,68.4999
